Time,Price,Volume
1775693679.06137,3763,6023600
1775693681.05189,3762,6024900
1775693683.05905,3762,6026900
1775693685.06611,3762,6029800
1775693687.09449,3759,6045800
1775693689.09795,3758,6050100
1775693691.11037,3760,6056500
1775693693.12675,3760,6062100
1775693695.12752,3760,6068700
1775693697.12663,3761,6070500
1775693699.12865,3759,6081800
1775693701.13192,3761,6084100
1775693703.13478,3761,6084200
1775693705.14689,3759,6094100
1775693707.16428,3759,6099700
1775693709.18379,3759,6103600
1775693711.18826,3757,6112200
1775693713.17661,3759,6118400
1775693715.19491,3758,6123700
1775693717.21019,3758,6124000
1775693719.21258,3757,6148200
1775693721.22094,3757,6154800
1775693723.22406,3760,6162500
1775693725.24702,3758,6165900
1775693727.23741,3758,6166300
1775693729.25137,3754,6235200
1775693731.25312,3755,6241000
1775693733.25733,3753,6267700
1775693735.25282,3754,6274100
1775693737.26228,3755,6291100
1775693739.26701,3754,6296500
1775693741.25454,3754,6299000
1775693743.26273,3760,6332100
1775693745.26567,3761,6336500
1775693747.26639,3759,6345500
1775693749.27158,3758,6346600
1775693751.28632,3759,6348600
1775693753.28993,3758,6350300
1775693755.29477,3757,6356400
1775693757.29815,3757,6358200
1775693759.29817,3757,6358200
1775693761.30158,3758,6361900
1775693763.30654,3759,6365500
1775693765.30511,3758,6369000
1775693767.31344,3759,6370800
1775693769.31244,3759,6371900
1775693771.30567,3757,6384300
1775693773.31127,3757,6400500
1775693775.30035,3757,6404900
1775693777.31755,3758,6408700
1775693779.33767,3758,6409400
1775693781.33939,3759,6418400
1775693783.35512,3759,6420900
1775693785.35951,3761,6437100
1775693787.34794,3762,6447400
1775693789.35594,3763,6451900
1775693791.34645,3763,6453500
1775693793.34461,3762,6455400
1775693795.34632,3762,6459900
1775693797.34715,3761,6467200
1775693799.35182,3760,6468500
1775693801.35391,3756,6494400
1775693803.35611,3759,6508500
1775693805.35938,3760,6509300
1775693807.35022,3758,6514200
1775693809.3523,3759,6515500
1775693811.3594,3759,6515900
1775693813.3483,3758,6517700
1775693815.3665,3757,6526900
1775693817.38417,3758,6529000
1775693819.38742,3756,6556000
1775693821.37849,3757,6560600
1775693823.39804,3757,6562500
1775693825.40329,3757,6564400
1775693827.42179,3756,6567300
1775693829.42446,3757,6568700
1775693831.42332,3757,6575600
1775693833.43089,3757,6575600
1775693835.45018,3759,6582600
1775693837.45372,3759,6584400
1775693839.45972,3760,6635600
1775693841.46119,3760,6635700
1775693843.46477,3760,6635900
1775693845.45478,3762,6641700
1775693847.45604,3761,6642700
1775693849.47348,3761,6643000
1775693851.4851,3761,6647700
1775693853.49912,3762,6649000
1775693855.50107,3760,6656600
1775693857.51869,3756,7016900
1775693859.52108,3760,7027400
1775693861.5269,3760,7030300
1775693863.53367,3761,7033300
1775693865.56236,3760,7035100
1775693867.55138,3765,7064300
1775693869.55216,3763,7070100
1775693871.55232,3767,7074900
1775693873.55981,3767,7079200
1775693875.55111,3767,7080000
1775693877.5694,3765,7091300
1775693879.57102,3766,7094800
1775693881.5799,3766,7102400
1775693883.59507,3765,7109200
1775693885.58617,3763,7112800
1775693887.58778,3764,7114500
1775693889.58846,3765,7115900
1775693891.59146,3764,7118000
1775693893.59577,3764,7123100
1775693895.59655,3763,7125000
1775693897.60981,3764,7128400
1775693899.60045,3764,7128800
1775693901.61453,3763,7131000
1775693903.63358,3763,7140900
1775693905.63941,3763,7141400
1775693907.62976,3760,7148900
1775693909.62629,3761,7149200
1775693911.64229,3762,7149700
1775693913.65959,3762,7150500
1775693915.66405,3757,7169400
1775693917.66825,3754,7200400
1775693919.66006,3754,7200400
1775693921.67338,3753,7204600
1775693923.67931,3753,7206500
1775693925.68192,3754,7230100
1775693927.70189,3755,7231500
1775693929.70541,3753,7232900
1775693931.70842,3754,7234400
1775693933.71401,3755,7235700
1775693935.72109,3755,7242500
1775693937.72761,3754,7246100
1775693939.73428,3755,7248200
1775693941.7422,3755,7282300
1775693943.7582,3755,7284100
1775693945.76448,3756,7292100
1775693947.75732,3756,7293000
1775693949.7585,3756,7293500
1775693951.77768,3754,7310600
1775693953.77105,3752,7313600
1775693955.78679,3752,7324200
1775693957.80564,3754,7329600
1775693959.81482,3754,7332400
1775693961.82103,3753,7334400
1775693963.82538,3754,7336700
1775693965.81509,3754,7338400
1775693967.83213,3754,7338900
1775693969.83793,3755,7344400
1775693971.84556,3753,7349100
1775693973.86126,3749,7434300
1775693975.87896,3752,7439700
1775693977.88171,3752,7444300
1775693979.8906,3753,7446800
1775693981.8822,3753,7460800
1775693983.88158,3753,7472500
1775693985.88542,3752,7473200
1775693987.89088,3752,7473700
1775693989.88171,3753,7475200
1775693991.88738,3753,7478300
1775693993.88155,3753,7480500
1775693995.9006,3754,7485000
1775693997.9109,3753,7485900
1775693999.91355,3754,7487100
1775694001.92074,3753,7487400
1775694003.91073,3753,7492000
1775694005.91782,3752,7494900
1775694007.92704,3754,7495500
1775694009.94538,3755,7499600
1775694011.96114,3757,7511900
1775694013.97659,3757,7512800
1775694015.99631,3755,7515000
1775694018.00435,3755,7515000
1775694020.00972,3757,7515300
1775694022.01795,3757,7522500
1775694024.04035,3757,7523000
1775694026.04321,3758,7528100
1775694028.0361,3759,7531100
1775694030.05563,3758,7534200
1775694032.06352,3757,7540300
1775694034.06516,3758,7554700
1775694036.07682,3757,7559200
1775694038.06692,3757,7559200
1775694040.08591,3757,7568200
1775694042.09715,3757,7571500
1775694044.10422,3758,7574200
1775694046.10687,3758,7575500
1775694048.12593,3757,7579500
1775694050.12785,3758,7582900
1775694052.13538,3758,7583000
1775694054.12676,3757,7591400
1775694056.14909,3760,7606400
1775694058.15747,3760,7607100
1775694060.17396,3760,7608800
1775694062.17607,3760,7610500
1775694064.18085,3759,7611700
1775694066.18642,3761,7617600
1775694068.17364,3761,7619000
1775694070.17935,3762,7620700
1775694072.19156,3760,7625300
1775694074.19546,3761,7631000
1775694076.2022,3761,7633200
1775694078.1903,3761,7635500
1775694080.20921,3759,7637200
1775694082.21209,3758,7642800
1775694084.22213,3758,7648600
1775694086.22451,3760,7652100
1775694088.24389,3759,7652700
1775694090.251,3759,7653400
1775694092.25313,3759,7654000
1775694094.25298,3759,7654700
1775694096.25758,3759,7659000
1775694098.2641,3759,7660600
1775694100.25783,3758,7660700
1775694102.26772,3760,7661400
1775694104.28696,3759,7661500
1775694106.28835,3760,7661700
1775694108.30209,3759,7662700
1775694110.30341,3759,7664000
1775694112.31782,3759,7666000
1775694114.33572,3760,7666300
1775694116.34405,3760,7672200
1775694118.33461,3760,7673300
1775694120.34061,3761,7682100
1775694122.3448,3760,7691400
1775694124.36055,3760,7698000
1775694126.36157,3760,7698600
1775694128.3792,3758,7709100
1775694130.38335,3760,7715300
1775694132.38747,3759,7716500
1775694134.39229,3759,7717000
1775694136.4091,3759,7717400
1775694138.42239,3757,7732100
1775694140.4233,3758,7735700
1775694142.45241,3757,7736200
1775694144.45321,3758,7738600
1775694146.45901,3757,7738900
1775694148.46548,3758,7740100
1775694150.47092,3758,7740200
1775694152.474,3757,7741700
1775694154.49124,3757,7744400
1775694156.50331,3756,7750000
1775694158.51754,3755,7766100
1775694160.53343,3754,7766800
1775694162.55044,3755,7772800
1775694164.55567,3752,7790700
1775694166.57649,3752,7824900
1775694168.57902,3754,7826300
1775694170.56748,3751,7832100
1775694172.58445,3751,7835200
1775694174.59349,3752,7835900
1775694176.59588,3754,7839800
1775694178.6116,3754,7840000
1775694180.61906,3752,7841100
1775694182.62214,3753,7841700
1775694184.62715,3753,7844100
1775694186.64563,3753,7851600
1775694188.65863,3753,7853700
1775694190.67522,3753,7853900
1775694192.69062,3752,7863100
1775694194.69663,3752,7863100
1775694196.69168,3752,7864000
1775694198.69924,3753,7876500
1775694200.69189,3753,7876900
1775694202.69393,3753,7878800
1775694204.69096,3752,7879200
1775694206.7096,3752,7882300
1775694208.72042,3752,7883200
1775694210.74132,3751,7957600
1775694212.75942,3751,7984200
1775694214.76492,3752,7985300
1775694216.75224,3752,7985300
1775694218.75853,3749,8005600
1775694220.77546,3749,8011200
1775694222.79614,3750,8017900
1775694224.80054,3749,8018000
1775694226.80391,3747,8037600
1775694228.81626,3747,8038800
1775694230.82284,3748,8042000
1775694232.82854,3747,8055700
1775694234.81642,3746,8060700
1775694236.83047,3750,8075400
1775694238.83226,3749,8076900
1775694240.83526,3750,8079500
1775694242.83842,3752,8081300
1775694244.83089,3752,8085600
1775694246.83697,3750,8096900
1775694248.84511,3749,8101900
1775694250.84797,3749,8102600
1775694252.85292,3752,8109500
1775694254.85966,3751,8109900
1775694256.86099,3751,8109900
1775694258.87753,3751,8109900
1775694260.89281,3751,8109900
1775694262.90815,3750,8114000
1775694264.91194,3751,8114300
1775694266.91581,3750,8115500
1775694268.922,3750,8115500
1775694270.92341,3751,8120900
1775694272.93923,3750,8122900
1775694274.93959,3751,8136000
1775694276.94168,3751,8136400
1775694278.94456,3751,8141100
1775694280.96128,3751,8141200
1775694282.96179,3751,8141600
1775694284.95453,3751,8144500
1775694286.96072,3751,8144900
1775694288.96559,3749,8151400
1775694290.97061,3751,8154300
1775694292.97449,3750,8155900
1775694294.98389,3750,8156100
1775694296.99056,3748,8172100
1775694299.0007,3750,8201900
1775694301.00061,3750,8219400
1775694302.98793,3751,8220100
1775694304.99178,3752,8222900
1775694306.99424,3751,8226200
1775694308.99962,3750,8226500
1775694310.99051,3751,8228200
1775694312.99358,3750,8228400
1775694315.00748,3750,8228700
1775694317.01439,3752,8235500
1775694319.01734,3752,8238800
1775694321.02408,3751,8239900
1775694323.02737,3752,8240100
1775694325.03387,3751,8242100
1775694327.03935,3752,8250500
1775694329.04934,3752,8250700
1775694331.05087,3752,8252000
1775694333.05512,3751,8257600
1775694335.06049,3748,8289200
1775694337.06167,3748,8291600
1775694339.05169,3747,8308200
1775694341.06059,3748,8314600
1775694343.06321,3750,8321700
1775694345.04952,3749,8322000
1775694347.0628,3740,8509100
1775694349.0653,3738,8533300
1775694351.07976,3737,8547100
1775694353.08209,3735,8551900
1775694355.08648,3735,8561700
1775694357.09307,3733,8565600
1775694359.08213,3733,8576100
1775694361.0899,3733,8580900
1775694363.09411,3734,8582000
1775694365.08164,3732,8598400
1775694367.08951,3729,8644600
1775694369.08913,3729,8651400
1775694371.08204,3729,8656600
1775694373.08435,3728,8661900
1775694375.08504,3728,8665500
1775694377.10083,3728,8677100
1775694379.12275,3727,8686200
1775694381.12781,3728,8697000
1775694383.14395,3727,8705700
1775694385.15817,3726,8711300
1775694387.17515,3726,8745100
1775694389.17581,3726,8751900
1775694391.19572,3726,8755000
1775694393.19665,3727,8758100
1775694395.19166,3727,8759700
1775694397.19695,3728,8767900
1775694399.20715,3731,8783000
1775694401.21062,3727,8794900
1775694403.21061,3728,8796600
1775694405.21324,3728,8797100
1775694407.21743,3726,8802600
1775694409.20766,3727,8806900
1775694411.21596,3730,8814400
1775694413.20891,3728,8820500
1775694415.2144,3728,8824500
1775694417.21768,3728,8827700
1775694419.22167,3729,8832400
1775694421.23663,3729,8835600
1775694423.25325,3729,8840100
1775694425.27105,3728,8843700
1775694427.289,3730,8853300
1775694429.30584,3729,8855300
1775694431.30982,3730,8855500
1775694433.29995,3731,8856600
1775694435.30127,3729,8858100
1775694437.31475,3729,8858400
1775694439.32837,3729,8859300
1775694441.32973,3731,8864000
1775694443.33475,3732,8865000
1775694445.34092,3732,8867100
1775694447.33498,3732,8868700
1775694449.35247,3733,8881400
1775694451.37092,3732,8891500
1775694453.38645,3732,8895000
1775694455.38569,3732,8896500
1775694457.39881,3733,8900800
1775694459.411,3732,8901400
1775694461.43047,3732,8901900
1775694463.43004,3732,8907100
1775694465.42879,3731,8910500
1775694467.44345,3732,8913500
1775694469.4494,3731,8914600
1775694471.4541,3731,8926700
1775694473.47023,3731,8928900
1775694475.4837,3732,8930200
1775694477.48513,3731,8931100
1775694479.48609,3731,8933900
1775694481.49013,3731,8937100
1775694483.50017,3727,8980800
1775694485.49067,3728,8981900
1775694487.50915,3728,8983000
1775694489.52828,3728,8986000
1775694491.5323,3727,8989900
1775694493.56224,3728,8992300
1775694495.56319,3728,8997600
1775694497.54803,3729,8999500
1775694499.54992,3727,9004100
1775694501.55175,3727,9006800
1775694503.57167,3725,9015200
1775694505.59062,3726,9016500
1775694507.58109,3727,9022400
1775694509.58243,3728,9023300
1775694511.58108,3729,9033300
1775694513.60684,3729,9034700
1775694515.60852,3728,9035100
1775694517.599,3727,9037100
1775694519.61057,3728,9037800
1775694521.59948,3729,9046100
1775694523.60055,3729,9047000
1775694525.60647,3729,9047600
1775694527.60917,3728,9049800
1775694529.61156,3727,9050500
1775694531.62833,3728,9051500
1775694533.63235,3727,9056000
1775694535.63509,3726,9057000
1775694537.63488,3727,9065400
1775694539.62718,3728,9065800
1775694541.63841,3727,9074400
1775694543.62865,3727,9076200
1775694545.63315,3728,9078000
1775694547.64379,3727,9079700
1775694549.65702,3726,9091100
1775694551.65571,3727,9105000
1775694553.65828,3726,9111600
1775694555.66158,3727,9148200
1775694557.66979,3726,9155300
1775694559.6619,3725,9156800
1775694561.66832,3727,9167900
1775694563.6595,3726,9168700
1775694565.67463,3728,9171000
1775694567.67929,3727,9172400
1775694569.68086,3726,9176300
1775694571.68097,3727,9177100
1775694573.68829,3727,9178300
1775694575.67411,3727,9178700
1775694577.689,3727,9180200
1775694579.69202,3726,9180600
1775694581.70006,3726,9181400
1775694583.70497,3726,9183000
1775694585.70535,3727,9184700
1775694587.70639,3723,9220100
1775694589.72048,3723,9223400
1775694591.74792,3723,9224700
1775694593.73788,3724,9228900
1775694595.74238,3724,9229400
1775694597.76269,3725,9231100
1775694599.75488,3726,9233900
1775694601.75777,3726,9237300
1775694603.75806,3724,9257700
1775694605.76247,3725,9258400
1775694607.76758,3725,9261500
1775694609.78119,3724,9261700
1775694611.78208,3726,9265600
1775694613.76915,3725,9266200
1775694615.77172,3725,9267400
1775694617.76731,3726,9269400
1775694619.7882,3726,9269400
1775694621.79665,3725,9269900
1775694623.79986,3723,9358600
1775694625.81483,3725,9367800
1775694627.81754,3725,9374100
1775694629.83234,3726,9379100
1775694631.8468,3726,9384600
1775694633.84732,3725,9387500
1775694635.85485,3724,9389700
1775694637.86046,3725,9391800
1775694639.87693,3726,9400900
1775694641.87712,3727,9401700
1775694643.8768,3728,9425100
1775694645.88561,3729,9426900
1775694647.888,3729,9427300
1775694649.89957,3728,9429500
1775694651.91957,3730,9458800
1775694653.92881,3731,9460100
1775694655.93159,3731,9460600
1775694657.92672,3731,9463300
1775694659.92816,3729,9493000
1775694661.93235,3728,9495700
1775694663.93455,3728,9498100
1775694665.92422,3725,9500300
1775694667.94315,3725,9517200
1775694669.96096,3728,9533100
1775694671.96066,3729,9536500
