Time,Price,Volume
1775002443.73855,3775,6924800
1775002445.7474,3774,6927700
1775002447.74108,3775,6937600
1775002449.75143,3773,6938200
1775002451.75875,3773,6943800
1775002453.76802,3776,6954900
1775002455.77796,3776,6956800
1775002457.77023,3774,6962200
1775002459.77325,3774,6964800
1775002461.78205,3774,6971600
1775002463.77438,3774,6971600
1775002465.78029,3775,6976300
1775002467.76838,3776,6980800
1775002469.76805,3777,6982600
1775002471.7912,3774,6988000
1775002473.80019,3773,6989100
1775002475.80774,3774,6992600
1775002477.81184,3774,6995600
1775002479.8058,3774,7020900
1775002481.79867,3774,7035000
1775002483.82032,3775,7039300
1775002485.82517,3778,7049200
1775002487.83074,3775,7057000
1775002489.84013,3773,7059200
1775002491.83234,3772,7060600
1775002493.83736,3774,7061300
1775002495.84369,3775,7069400
1775002497.83733,3772,7086800
1775002499.83103,3771,7129400
1775002501.84376,3772,7140200
1775002503.83518,3767,7142600
1775002505.84437,3765,7161200
1775002507.83637,3761,7195800
1775002509.85833,3759,7227500
1775002511.84774,3763,7241500
1775002513.85504,3762,7249200
1775002515.84674,3762,7258500
1775002517.86787,3763,7274100
1775002519.89117,3768,7293900
1775002521.88374,3765,7300900
1775002523.87898,3762,7312300
1775002525.88513,3762,7335500
1775002527.88112,3762,7335500
1775002529.8905,3762,7341200
1775002531.88347,3762,7346200
1775002533.87745,3762,7359000
1775002535.88616,3760,7370200
1775002537.88107,3760,7375000
1775002539.88998,3762,7377100
1775002541.88437,3761,7384200
1775002543.88177,3761,7393000
1775002545.88969,3762,7409700
1775002547.88373,3762,7448100
1775002549.8933,3766,7461000
1775002551.9166,3763,7477300
1775002553.92531,3763,7479800
1775002555.93749,3763,7483300
1775002557.93004,3762,7483300
1775002559.95309,3764,7488200
1775002561.9661,3761,7494300
1775002563.95689,3764,7494300
1775002565.96517,3765,7509900
1775002567.95596,3767,7517600
1775002569.95893,3763,7527400
1775002571.97078,3763,7547200
1775002573.99275,3760,7549500
1775002575.99996,3760,7554700
1775002578.00875,3761,7565700
1775002580.01608,3760,7641900
1775002582.02174,3760,7644600
1775002584.02529,3759,7653800
1775002586.03235,3759,7659500
1775002588.0535,3759,7667300
1775002590.05821,3759,7670400
1775002592.07647,3761,7686500
1775002594.08074,3761,7699400
1775002596.10309,3759,7704000
1775002598.10711,3759,7713000
1775002600.11564,3764,7722900
1775002602.1392,3763,7729000
1775002604.12867,3763,7731300
1775002606.13352,3763,7735300
1775002608.1379,3760,7758700
1775002610.12905,3760,7759500
1775002612.13099,3761,7760400
1775002614.1346,3761,7762200
1775002616.13481,3758,7771700
1775002618.12992,3760,7772400
1775002620.13491,3760,7774200
1775002622.12953,3760,7783800
1775002624.13742,3759,7787400
1775002626.14085,3760,7792600
1775002628.1505,3764,7815600
1775002630.17122,3761,7820600
1775002632.17617,3763,7831500
1775002634.18024,3763,7835500
1775002636.17397,3762,7837600
1775002638.19523,3762,7844200
1775002640.20583,3763,7845000
1775002642.2115,3763,7845800
1775002644.20524,3770,7937700
1775002646.21404,3767,7947300
1775002648.20558,3767,7949300
1775002650.22858,3769,7950000
1775002652.23482,3767,7963900
1775002654.24072,3766,7968400
1775002656.26134,3762,8014100
1775002658.26612,3762,8018400
1775002660.27282,3760,8020400
1775002662.26743,3760,8023800
1775002664.28677,3760,8045700
1775002666.30856,3760,8052700
1775002668.32882,3761,8054600
1775002670.33129,3762,8056800
1775002672.33686,3761,8072300
1775002674.34231,3762,8074400
1775002676.3314,3762,8076600
1775002678.33701,3765,8084600
1775002680.33279,3764,8105200
1775002682.34426,3765,8107300
1775002684.3366,3766,8115900
1775002686.3453,3768,8142500
1775002688.3571,3770,8164300
1775002690.35127,3770,8168100
1775002692.36028,3771,8172900
1775002694.35176,3771,8181500
1775002696.3583,3769,8184100
1775002698.3513,3769,8186600
1775002700.3567,3769,8206400
1775002702.34627,3768,8208900
1775002704.3502,3769,8214700
1775002706.35849,3769,8220300
1775002708.35238,3769,8225000
1775002710.35036,3769,8225400
1775002712.34698,3770,8227400
1775002714.35883,3769,8231200
1775002716.35218,3769,8242000
1775002718.34518,3769,8257400
1775002720.34927,3768,8257700
1775002722.35981,3768,8261800
1775002724.35055,3768,8261800
1775002726.35679,3769,8272800
1775002728.34609,3770,8272800
1775002730.35394,3772,8313600
1775002732.36367,3768,8318600
1775002734.37277,3768,8326400
1775002736.37113,3768,8341800
1775002738.38309,3768,8346600
1775002740.37774,3766,8364600
1775002742.37702,3766,8369500
1775002744.38914,3765,8391700
1775002746.38334,3766,8434000
1775002748.37783,3766,8441100
1775002750.38676,3766,8459800
1775002752.37831,3766,8462900
1775002754.38103,3767,8464400
1775002756.37927,3767,8464800
1775002758.38905,3767,8467000
1775002760.38842,3769,8474900
1775002762.37935,3769,8479400
1775002764.38851,3767,8485900
1775002766.39585,3767,8500500
1775002768.4084,3765,8522700
1775002770.43468,3781,8620800
1775002772.43201,3785,8661000
1775002774.43096,3790,8755900
1775002776.42707,3782,8781200
1775002778.42389,3779,8791700
1775002780.43457,3778,8802700
1775002782.43286,3781,8812600
1775002784.42757,3782,8817000
1775002786.43222,3779,8830900
1775002788.42647,3779,8836600
1775002790.42771,3779,8844100
1775002792.42607,3780,8863600
1775002794.42994,3779,8867200
1775002796.4234,3777,8869700
1775002798.43438,3777,8874300
1775002800.44083,3778,8881100
1775002802.44638,3780,8891500
1775002804.44295,3779,8899300
1775002806.44239,3780,8903300
1775002808.46915,3778,8912400
1775002810.46747,3777,8920000
1775002812.46483,3777,8922700
1775002814.45811,3779,8936600
1775002816.4647,3777,8944600
1775002818.45845,3775,8946500
1775002820.45515,3778,8960700
1775002822.46001,3778,8962700
1775002824.46939,3777,8967300
1775002826.46186,3779,8981500
1775002828.45453,3778,8981600
1775002830.45962,3779,8983900
1775002832.46644,3778,8989100
1775002834.46504,3777,8992100
1775002836.46258,3777,8996900
1775002838.46249,3775,9022700
1775002840.46159,3774,9040400
1775002842.45932,3774,9048100
1775002844.4728,3774,9056700
1775002846.48941,3775,9058400
1775002848.50004,3776,9073100
1775002850.49183,3779,9077600
1775002852.5019,3781,9108100
1775002854.50892,3780,9111600
1775002856.50323,3778,9114600
1775002858.51273,3778,9115200
1775002860.50685,3777,9123100
1775002862.50739,3777,9124800
1775002864.51701,3777,9127300
1775002866.52706,3775,9131500
1775002868.51894,3775,9134900
1775002870.53259,3776,9136100
1775002872.54313,3776,9140000
1775002874.54117,3778,9173300
1775002876.53631,3778,9179500
1775002878.54446,3777,9180500
1775002880.53903,3777,9182800
1775002882.5471,3777,9194800
1775002884.54401,3772,9222200
1775002886.53812,3776,9231800
1775002888.54925,3774,9263800
1775002890.55691,3776,9285100
1775002892.55002,3776,9285800
1775002894.5588,3772,9293700
1775002896.56549,3774,9299700
1775002898.58027,3774,9302800
1775002900.58541,3774,9308500
1775002902.59732,3774,9310600
1775002904.61195,3775,9313000
1775002906.62583,3773,9334500
1775002908.61974,3774,9352300
1775002910.61529,3775,9355800
1775002912.62345,3775,9355800
1775002914.61923,3774,9357600
1775002916.6276,3773,9359500
1775002918.63573,3774,9375000
1775002920.63076,3775,9381200
1775002922.64253,3775,9384400
1775002924.64802,3777,9393300
1775002926.64329,3777,9394900
1775002928.64936,3775,9399000
1775002930.64696,3776,9405100
1775002932.649,3775,9406900
1775002934.65939,3774,9419500
1775002936.67322,3774,9420300
1775002938.67491,3775,9421000
1775002940.68861,3775,9428600
1775002942.69732,3774,9429900
1775002944.69049,3775,9430700
1775002946.6987,3774,9435600
1775002948.69125,3774,9438100
1775002950.7023,3774,9493000
1775002952.69635,3774,9501800
1775002954.69314,3774,9521400
1775002956.69138,3773,9543800
1775002958.70263,3775,9546200
1775002960.69835,3779,9578000
1775002962.71184,3777,9580200
1775002964.7061,3776,9585900
1775002966.71477,3776,9586800
1775002968.71239,3777,9589100
1775002970.72159,3777,9595700
1775002972.72998,3780,9632800
1775002974.72269,3781,9635100
1775002976.73333,3781,9641900
1775002978.72572,3780,9644400
1775002980.73734,3780,9646600
1775002982.75202,3781,9650100
1775002984.76157,3785,9667800
1775002986.75637,3781,9708700
1775002988.75889,3785,9731700
1775002990.75818,3786,9732900
1775002992.75393,3788,9735800
1775002994.78093,3786,9740600
1775002996.78358,3787,9750300
1775002998.80938,3786,9753400
1775003000.81662,3784,9759200
1775003002.84236,3786,9762400
1775003004.83604,3785,9764200
1775003006.84268,3790,9797200
1775003008.83708,3788,9805100
1775003010.83737,3791,9827900
1775003012.83679,3794,9835400
1775003014.83329,3793,9836300
1775003016.8307,3796,9871900
1775003018.83307,3793,9879000
1775003020.83114,3791,9897200
1775003022.83835,3791,9899100
1775003024.83408,3791,9901700
1775003026.83079,3791,9902300
1775003028.84219,3792,9905200
1775003030.83455,3794,9910600
1775003032.84067,3793,9917800
1775003034.83982,3797,9941300
1775003036.83703,3797,10023500
1775003038.84714,3798,10030200
1775003040.8546,3799,10269000
1775003042.85199,3799,10273300
1775003044.85898,3800,10280900
1775003046.85125,3800,10284900
1775003048.84677,3800,10284900
1775003050.85616,3799,10296700
1775003052.84684,3799,10296700
1775003054.85533,3800,10313900
1775003056.84785,3799,10318500
1775003058.8588,3798,10326600
1775003060.85348,3800,10327500
1775003062.85133,3799,10331300
1775003064.84696,3798,10336300
1775003066.86092,3796,10349900
1775003068.88614,3795,10360800
1775003070.88428,3793,10363800
1775003072.88958,3792,10366400
1775003074.88388,3790,10374100
1775003076.88175,3790,10374100
1775003078.89018,3790,10387600
1775003080.87912,3790,10407500
1775003082.89302,3793,10413500
1775003084.90305,3796,10438800
1775003086.90234,3795,10455000
1775003088.89977,3795,10457500
1775003090.89589,3798,10482500
1775003092.89503,3796,10484900
1775003094.90501,3797,10489600
1775003096.90112,3797,10500100
1775003098.89313,3797,10502700
1775003100.91299,3798,10504300
1775003102.92043,3797,10507300
1775003104.91396,3795,10510700
1775003106.90857,3798,10513900
1775003108.90885,3797,10521400
1775003110.92412,3796,10523600
1775003112.93151,3795,10524500
1775003114.93976,3797,10525100
1775003116.95294,3797,10528900
1775003118.95025,3798,10532800
1775003120.95972,3799,10533300
1775003122.95684,3798,10534700
1775003124.96405,3797,10536400
1775003126.9557,3797,10541600
1775003128.976,3802,10629800
1775003130.98203,3802,10633100
1775003132.98803,3804,10634900
1775003135.00012,3805,10642600
1775003137.00908,3802,10646900
1775003139.02339,3804,10647800
1775003141.03858,3802,10653300
1775003143.03544,3802,10654700
1775003145.03383,3804,10656100
1775003147.04791,3804,10662600
1775003149.06314,3803,10662700
1775003151.05495,3800,10679400
1775003153.06326,3802,10692300
1775003155.04884,3799,10699000
1775003157.06528,3797,10714700
1775003159.08649,3801,10729000
1775003161.08251,3800,10732100
1775003163.08338,3800,10741500
1775003165.09319,3800,10763700
1775003167.08591,3800,10764000
1775003169.08268,3800,10765900
1775003171.09246,3800,10778400
1775003173.09113,3800,10783000
1775003175.08553,3801,10805700
1775003177.09055,3799,10826900
1775003179.08141,3800,10856500
1775003181.08766,3799,10858300
1775003183.0885,3802,10863400
1775003185.07989,3802,10877700
1775003187.09634,3802,10877700
1775003189.10585,3802,10889000
1775003191.09791,3799,10899800
1775003193.11145,3799,10919500
1775003195.12437,3798,10928000
1775003197.12004,3798,10935600
1775003199.11268,3798,10956000
1775003201.1305,3798,10958900
1775003203.13936,3797,10981900
1775003205.13281,3798,10989900
1775003207.1568,3797,10994400
1775003209.14818,3799,11001100
1775003211.15805,3799,11005100
1775003213.16092,3797,11013700
1775003215.16829,3798,11020600
1775003217.16288,3798,11025300
1775003219.16654,3796,11029700
1775003221.16632,3797,11031500
1775003223.16277,3797,11033700
1775003225.15897,3797,11047700
1775003227.17005,3797,11048400
1775003229.16279,3795,11061500
1775003231.16996,3796,11064500
1775003233.1601,3789,11150600
1775003235.16726,3791,11180600
1775003237.15988,3793,11181400
1775003239.18101,3794,11185800
1775003241.17783,3792,11187200
1775003243.17446,3792,11190500
1775003245.19831,3791,11191600
1775003247.19368,3792,11197700
1775003249.20403,3792,11206900
1775003251.21735,3792,11212400
1775003253.20492,3795,11232900
1775003255.209,3793,11237800
1775003257.21766,3795,11245200
1775003259.20927,3796,11246400
1775003261.21461,3793,11251100
1775003263.21941,3794,11252000
1775003265.22733,3793,11255700
1775003267.22129,3794,11256100
1775003269.24151,3794,11256400
1775003271.25174,3795,11269100
1775003273.26639,3795,11277100
1775003275.26189,3798,11298500
1775003277.25529,3798,11310300
1775003279.25355,3797,11321900
1775003281.2661,3798,11324400
1775003283.25755,3798,11325900
1775003285.26612,3798,11326400
1775003287.25526,3798,11330600
1775003289.26424,3797,11334700
1775003291.25709,3796,11335300
1775003293.27004,3798,11338100
1775003295.26753,3796,11346600
1775003297.29387,3797,11357900
1775003299.29419,3796,11360600
1775003301.29193,3796,11366100
1775003303.28993,3799,11368300
1775003305.28773,3799,11370500
1775003307.3,3797,11372400
1775003309.31365,3797,11372800
1775003311.32016,3798,11373100
1775003313.31492,3796,11390400
1775003315.32257,3796,11392000
1775003317.31603,3794,11422600
1775003319.32469,3795,11444200
1775003321.31905,3795,11457900
1775003323.31768,3796,11462600
1775003325.32756,3797,11463600
1775003327.31942,3797,11463600
1775003329.31758,3797,11466400
1775003331.3163,3797,11467300
1775003333.33063,3795,11472300
1775003335.33714,3793,11489400
1775003337.3313,3793,11522400
1775003339.33816,3793,11522800
1775003341.34449,3792,11525000
1775003343.35051,3791,11526600
1775003345.35392,3792,11527200
1775003347.34995,3791,11528000
1775003349.34795,3792,11531500
1775003351.34648,3795,11535800
1775003353.35561,3795,11539500
1775003355.35463,3795,11542600
1775003357.35184,3795,11585700
1775003359.35989,3798,11591800
1775003361.36784,3796,11592300
1775003363.37511,3797,11599100
1775003365.37189,3794,11610200
1775003367.37039,3794,11617700
1775003369.38084,3796,11710900
1775003371.40319,3796,11710900
1775003373.41106,3795,11711800
1775003375.43682,3795,11713500
1775003377.44273,3794,11719900
1775003379.44869,3794,11725700
1775003381.45608,3794,11727600
1775003383.46547,3794,11733500
1775003385.47668,3795,11736500
1775003387.48663,3794,11742100
1775003389.49829,3794,11742400
1775003391.4902,3794,11742400
1775003393.51234,3794,11743300
1775003395.50556,3795,11744200
1775003397.51235,3796,11752900
1775003399.50248,3796,11755400
1775003401.51027,3795,11756400
1775003403.51949,3797,11771400
1775003405.53013,3797,11772500
1775003407.53754,3798,11791200
1775003409.56131,3796,11793400
1775003411.5605,3796,11794700
1775003413.55547,3795,11801400
1775003415.54936,3795,11801400
1775003417.55014,3795,11803100
1775003419.5637,3795,11826700
1775003421.57492,3795,11827100
1775003423.56576,3795,11832700
1775003425.57537,3795,11836000
1775003427.57188,3795,11841200
1775003429.56633,3795,11842900
1775003431.57485,3795,11855600
1775003433.57053,3794,11856100
1775003435.56674,3796,11857300
1775003437.57554,3794,11863400
1775003439.56844,3793,11880400
1775003441.56512,3793,11886300
1775003443.57257,3794,11889800
1775003445.56898,3793,11891200
1775003447.5808,3794,11915400
1775003449.58618,3794,11916000
1775003451.58201,3795,11916200
1775003453.58885,3794,11917300
1775003455.58853,3794,11917900
1775003457.58692,3793,11920300
1775003459.58288,3793,11923100
1775003461.58304,3793,11925400
1775003463.59133,3792,11943200
1775003465.58415,3791,11983300
1775003467.59189,3791,11988100
1775003469.58824,3791,11988800
1775003471.58574,3791,11996000
1775003473.5842,3790,12001500
1775003475.58024,3790,12006300
1775003477.59512,3790,12008400
1775003479.60725,3792,12025000
1775003481.60279,3792,12026000
1775003483.59698,3792,12026000
1775003485.60806,3791,12026300
1775003487.59863,3794,12038300
1775003489.61784,3791,12041000
1775003491.62959,3790,12046200
1775003493.64237,3792,12051400
1775003495.65049,3790,12054200
1775003497.64484,3791,12057100
1775003499.65613,3790,12060700
1775003501.6497,3792,12068300
1775003503.64421,3790,12070000
1775003505.6417,3791,12070800
1775003507.65471,3790,12073300
1775003509.65095,3794,12098600
1775003511.65255,3793,12099000
1775003513.64778,3793,12100600
1775003515.65824,3793,12101200
1775003517.6721,3790,12144200
1775003519.66716,3790,12144600
1775003521.65992,3790,12145900
1775003523.67076,3791,12220400
1775003525.66492,3788,12277000
1775003527.65933,3783,12292800
1775003529.66061,3783,12310300
1775003531.66053,3783,12310300
1775003533.66519,3783,12321600
1775003535.67906,3783,12328700
1775003537.68781,3780,12344700
1775003539.68621,3781,12354000
1775003541.68076,3779,12357300
1775003543.69358,3779,12376800
1775003545.69375,3779,12402600
1775003547.69399,3772,12407200
1775003549.70085,3773,12419800
1775003551.69227,3773,12421900
1775003553.70532,3777,12434900
1775003555.71568,3776,12441500
1775003557.71179,3776,12445200
1775003559.7211,3777,12445900
1775003561.73082,3779,12448600
1775003563.74299,3780,12449100
1775003565.74074,3782,12458000
1775003567.73583,3783,12461100
1775003569.73563,3784,12464600
1775003571.7562,3784,12470400
1775003573.76682,3785,12473400
1775003575.77541,3784,12475600
1775003577.78405,3786,12483100
1775003579.79387,3787,12487400
1775003581.78763,3786,12496100
1775003583.81014,3786,12496100
1775003585.80202,3782,12502300
1775003587.80953,3777,12557500
1775003589.80374,3782,12570400
1775003591.81507,3781,12578800
1775003593.82384,3781,12581200
1775003595.82477,3782,12583400
1775003597.82135,3781,12583800
1775003599.81615,3780,12586800
1775003601.84213,3781,12616200
1775003603.83921,3781,12617300
1775003605.84044,3782,12618000
1775003607.83666,3783,12629500
1775003609.84758,3783,12629600
1775003611.85526,3785,12630000
1775003613.85107,3785,12634400
1775003615.85979,3784,12636100
1775003617.8521,3784,12636500
1775003619.84814,3785,12637100
1775003621.86087,3786,12644100
1775003623.87735,3786,12651200
1775003625.89171,3783,12653500
1775003627.90536,3783,12693400
1775003629.90328,3781,12693900
1775003631.90634,3784,12700300
1775003633.9161,3783,12700700
1775003635.91076,3784,12711500
1775003637.91995,3785,12733100
1775003639.93267,3785,12734900
1775003641.93945,3786,12741700
1775003643.94086,3790,12755900
1775003645.94973,3789,12756900
1775003647.94605,3788,12758300
1775003649.95772,3789,12758800
1775003651.96836,3789,12759600
1775003653.96405,3788,12760600
1775003655.95927,3789,12786300
1775003657.96949,3789,12794000
1775003659.95683,3786,12794000
1775003661.97686,3787,12796500
1775003664.00064,3787,12797000
1775003665.99105,3787,12800800
1775003667.99623,3789,12800800
1775003669.98716,3788,12803300
1775003672.01271,3788,12811400
1775003674.00571,3789,12811500
1775003676.01639,3791,12812000
1775003678.0123,3791,12825000
1775003680.00737,3791,12828900
1775003682.00375,3789,12830500
1775003684.01289,3788,12832100
1775003686.01689,3789,12834200
1775003688.03561,3790,12844400
1775003690.03375,3787,12866300
1775003692.03953,3787,12866300
1775003694.05096,3789,12883000
1775003696.05065,3789,12886500
1775003698.059,3789,12887600
1775003700.05458,3788,12888000
1775003702.051,3787,12892300
1775003704.0496,3789,12893200
1775003706.061,3790,12893300
1775003708.0553,3791,12900300
1775003710.06729,3791,12917200
1775003712.08111,3793,12922300
1775003714.08688,3790,12964100
1775003716.08211,3792,12968300
1775003718.08014,3790,12969200
1775003720.08471,3790,12975400
1775003722.10794,3788,12983400
1775003724.11293,3789,12983500
1775003726.13493,3789,12983700
1775003728.13084,3790,12984300
1775003730.15428,3790,12985800
1775003732.14925,3788,12987400
1775003734.16365,3790,12988800
1775003736.16713,3792,12994800
1775003738.17789,3791,13009200
1775003740.17304,3791,13009500
1775003742.18882,3792,13010500
1775003744.21178,3792,13012900
1775003746.21852,3793,13016400
1775003748.2089,3795,13048500
1775003750.20792,3796,13049100
1775003752.21098,3797,13073700
1775003754.21144,3795,13074000
1775003756.23195,3798,13083800
1775003758.23969,3798,13085400
1775003760.24783,3802,13420800
1775003762.24485,3802,13426900
1775003764.26004,3801,13444100
1775003766.25749,3801,13450400
1775003768.25987,3800,13451100
1775003770.25433,3799,13477500
1775003772.26328,3799,13478100
1775003774.27127,3799,13478700
1775003776.27803,3798,13479600
1775003778.27198,3798,13505700
1775003780.29033,3797,13507300
1775003782.29511,3795,13517200
1775003784.28898,3794,13524800
1775003786.29749,3796,13537700
1775003788.28759,3797,13539000
1775003790.29615,3800,13543100
1775003792.29502,3797,13545300
1775003794.28416,3797,13547200
1775003796.30034,3797,13548700
1775003798.30051,3796,13549400
1775003800.30928,3796,13551100
1775003802.31586,3797,13555800
1775003804.32777,3798,13556300
1775003806.33456,3799,13556400
1775003808.3436,3798,13556900
1775003810.3388,3798,13557000
1775003812.33199,3797,13571600
1775003814.33119,3799,13581400
1775003816.34005,3798,13582600
1775003818.33736,3798,13582900
1775003820.33459,3798,13584700
1775003822.34853,3799,13590600
1775003824.36264,3796,13619800
1775003826.37194,3797,13620000
1775003828.36782,3798,13623400
1775003830.36373,3800,13626400
1775003832.37123,3800,13626400
1775003834.38569,3798,13627900
1775003836.37927,3799,13628300
1775003838.38428,3799,13628300
1775003840.39236,3798,13633500
1775003842.40008,3799,13639000
1775003844.39905,3801,13650000
1775003846.41474,3801,13651200
1775003848.42915,3800,13653000
1775003850.43887,3801,13654900
1775003852.44383,3801,13655800
1775003854.4505,3801,13656900
1775003856.44016,3801,13657900
1775003858.44572,3801,13660300
1775003860.45196,3801,13666000
1775003862.45843,3800,13666200
1775003864.45717,3801,13672200
1775003866.46015,3801,13675800
1775003868.45724,3801,13676800
1775003870.45556,3800,13679000
1775003872.45989,3800,13679500
1775003874.45776,3800,13679700
1775003876.45525,3800,13679800
1775003878.46046,3800,13679800
1775003880.46034,3800,13679900
1775003882.46844,3799,13687200
1775003884.46349,3798,13691800
1775003886.45584,3798,13692300
1775003888.46555,3798,13692300
1775003890.45938,3798,13694900
1775003892.4691,3799,13697200
1775003894.4606,3799,13700900
1775003896.45815,3800,13700900
1775003898.46749,3800,13701800
1775003900.46402,3800,13702900
1775003902.45796,3799,13704600
1775003904.47138,3798,13734500
1775003906.47916,3801,13737600
1775003908.47433,3801,13738700
1775003910.48983,3801,13740200
1775003912.49465,3801,13742300
1775003914.49287,3802,13746300
1775003916.49075,3802,13759400
1775003918.49778,3800,13762700
1775003920.48995,3801,13763100
1775003922.49651,3802,13764600
1775003924.50577,3801,13766500
1775003926.51223,3801,13768600
1775003928.51933,3801,13769300
1775003930.5328,3801,13770500
1775003932.56246,3801,13774900
1775003934.56598,3800,13776300
1775003936.5728,3802,13776500
1775003938.56713,3800,13779600
1775003940.58112,3802,13797400
1775003942.59397,3801,13800200
1775003944.59098,3802,13804000
1775003946.58467,3801,13806200
1775003948.59312,3801,13808900
1775003950.58506,3801,13809000
1775003952.58986,3801,13812900
1775003954.58183,3801,13819300
1775003956.58978,3802,13831700
1775003958.58217,3802,13952400
1775003960.60647,3805,13960100
1775003962.60321,3807,13974700
1775003964.61283,3806,13986500
1775003966.61236,3805,13991900
1775003968.62223,3806,13992500
1775003970.61842,3806,14001600
1775003972.61416,3806,14002900
1775003974.62284,3804,14010200
1775003976.62037,3804,14013700
1775003978.63021,3804,14016500
1775003980.64107,3804,14017200
1775003982.62608,3803,14026900
1775003984.63328,3803,14030100
1775003986.64987,3803,14036300
1775003988.65551,3805,14042900
1775003990.64835,3802,14044100
1775003992.65822,3805,14045200
1775003994.66586,3803,14049500
1775003996.66101,3804,14050900
1775003998.67079,3803,14053700
1775004000.67221,3804,14058200
1775004002.66485,3802,14059900
1775004004.6618,3802,14068400
1775004006.65984,3805,14083200
1775004008.6614,3805,14103900
1775004010.66652,3806,14104700
1775004012.66052,3806,14104700
1775004014.67363,3806,14109100
1775004016.68806,3805,14111500
1775004018.68116,3803,14114800
1775004020.69036,3805,14120000
1775004022.70212,3805,14122300
1775004024.69665,3803,14130100
1775004026.69008,3805,14131200
1775004028.71967,3810,14172000
1775004030.73107,3810,14189500
1775004032.7264,3810,14220100
1775004034.74735,3811,14223300
1775004036.73878,3811,14229900
1775004038.74563,3809,14237400
1775004040.73993,3810,14237700
1775004042.7386,3811,14243800
1775004044.74797,3810,14248300
1775004046.7413,3811,14252000
1775004048.75228,3813,14265600
1775004050.76081,3813,14276800
1775004052.75697,3813,14283100
1775004054.76775,3814,14285800
1775004056.78125,3815,14299000
1775004058.79615,3815,14304300
1775004060.80411,3814,14316700
1775004062.80084,3816,14325200
1775004064.80778,3815,14333700
1775004066.79899,3815,14343200
1775004068.82065,3816,14344300
1775004070.83075,3814,14357400
1775004072.85233,3815,14361200
1775004074.85868,3816,14363500
1775004076.85569,3815,14368000
1775004078.84814,3815,14370200
